175.0	DMN	-53.07984228684081	19.23238048299655	11.482750123213403
176.0	DMN	-15.965646004480956	66.98020911127708	8.571695294996266
177.0	DMN	-5.430258099945085	33.74794069192751	20.72103239978034
178.0	DMN	-4.173459715639811	51.26050552922591	28.149921011058453
179.0	DMN	-13.910756972111551	57.41460823373174	30.96839309428951
180.0	DMN	-21.81201434548715	50.30812910938434	31.162283323371188
181.0	DMN	-24.81084776663628	28.23792160437557	43.52051048313582
182.0	DMN	-41.2665428372417	18.938007894125843	47.67332249825865
183.0	DMN	-7.826771653543307	42.951181102362206	50.92650918635171
184.0	DMN	-18.382988721804512	35.9187030075188	48.08317669172932
185.0	DMN	-41.64122833688051	7.0097294010337485	48.65551839464883
186.0	DMN	-29.75559534467323	13.91674127126231	56.9189794091316
187.0	DMN	-22.282576135796305	19.563654518222663	51.93060409385921
188.0	DMN	-12.379734541922952	24.12884428617676	61.0304305600518
189.0	DMN	-6.373700305810398	10.411620795107034	64.56880733944953
190.0	DMN	-7.965090909090909	-51.96218181818182	9.343272727272728
191.0	DMN	-13.018114259173249	-60.74500696702276	18.708778448676263
192.0	DMN	-4.1525724423418096	-53.46599645180367	20.26138379657008
